Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [V],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-26/4:41:29 PM,M3   ,1013,0,29.6788,9.36,11.49,30.0212,9.36,11.47,29.8463,9.36,11.53,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:30 PM,M3   ,1013,0,29.6725,9.36,11.49,30.0275,9.36,11.47,29.8212,9.36,11.55,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:31 PM,M3   ,1013,0,29.6825,9.36,11.48,30.0113,9.36,11.48,29.8312,9.36,11.54,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:32 PM,M3   ,1013,0,29.6337,9.36,11.53,30.0212,9.36,11.47,29.8425,9.36,11.53,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:33 PM,M3   ,1013,0,29.6562,9.36,11.51,30.0275,9.36,11.47,29.8588,9.36,11.51,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:34 PM,M3   ,1013,0,29.6312,9.36,11.54,30.0088,9.36,11.48,29.8475,9.36,11.53,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:35 PM,M3   ,1013,0,29.6412,9.36,11.53,30.0025,9.36,11.49,29.8312,9.36,11.54,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:36 PM,M3   ,1013,0,29.6512,9.36,11.52,30.0188,9.36,11.47,29.84,9.36,11.53,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:37 PM,M3   ,1013,0,29.66,9.36,11.51,30.0088,9.36,11.48,29.8362,9.36,11.54,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:38 PM,M3   ,1013,0,29.6638,9.36,11.5,30,9.36,11.49,29.815,9.36,11.56,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:39 PM,M3   ,1013,0,29.6863,9.36,11.48,30,9.36,11.49,29.8525,9.36,11.52,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:40 PM,M3   ,1013,0,29.6612,9.36,11.51,29.9988,9.36,11.5,29.8675,9.36,11.51,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.3587,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:41 PM,M3   ,1013,0,29.6663,9.35,11.5,29.9937,9.35,11.51,29.8513,9.35,11.53,NaN,9.35,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:42 PM,M3   ,1013,0,29.6425,9.35,11.53,30.0188,9.35,11.48,29.8637,9.35,11.51,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.3513,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:43 PM,M3   ,1013,0,29.6612,9.36,11.51,30.01,9.36,11.48,29.8837,9.36,11.49,NaN,9.36,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.3587,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:44 PM,M3   ,1013,0,29.6675,9.35,11.5,30.01,9.35,11.49,29.8425,9.35,11.54,NaN,9.35,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:45 PM,M3   ,1013,0,29.6537,9.35,11.52,30.01,9.35,11.49,29.8588,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:46 PM,M3   ,1013,0,29.6788,9.35,11.49,30.01,9.35,11.49,29.8513,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:47 PM,M3   ,1013,0,29.67,9.35,11.5,30.01,9.35,11.49,29.8575,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:48 PM,M3   ,1013,0,29.6638,9.35,11.51,30.0075,9.35,11.49,29.8437,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:49 PM,M3   ,1013,0,29.625,9.35,11.55,29.995,9.35,11.5,29.8663,9.35,11.51,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:50 PM,M3   ,1013,0,29.6588,9.35,11.51,30.0263,9.35,11.47,29.8425,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:51 PM,M3   ,1013,0,29.655,9.35,11.52,29.9975,9.35,11.5,29.8575,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:52 PM,M3   ,1013,0,29.6863,9.35,11.48,29.9812,9.35,11.52,29.8412,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:53 PM,M3   ,1013,0,29.6562,9.35,11.52,29.995,9.35,11.5,29.8525,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:54 PM,M3   ,1013,0,29.6337,9.35,11.54,30.0288,9.35,11.47,29.8688,9.35,11.51,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:55 PM,M3   ,1013,0,29.66,9.35,11.51,30.0188,9.35,11.48,29.8575,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:56 PM,M3   ,1013,0,29.6575,9.35,11.51,30.0075,9.35,11.49,29.8412,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:57 PM,M3   ,1013,0,29.6425,9.35,11.53,29.9912,9.35,11.51,29.8513,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:58 PM,M3   ,1013,0,29.6562,9.35,11.52,30.0012,9.35,11.5,29.8588,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:41:59 PM,M3   ,1013,0,29.6312,9.35,11.54,30.01,9.35,11.49,29.8475,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:00 PM,M3   ,1013,0,29.6388,9.35,11.53,30.0113,9.35,11.49,29.8362,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:01 PM,M3   ,1013,0,29.6325,9.35,11.54,30.0212,9.35,11.48,29.8775,9.35,11.5,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:02 PM,M3   ,1013,0,29.6487,9.35,11.52,30.0263,9.35,11.47,29.855,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:03 PM,M3   ,1013,0,29.6425,9.35,11.53,30.0038,9.35,11.49,29.8238,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:04 PM,M3   ,1013,0,29.6575,9.35,11.51,30.0275,9.35,11.47,29.8513,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:05 PM,M3   ,1013,0,29.6425,9.35,11.53,30.0113,9.35,11.49,29.8612,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:06 PM,M3   ,1013,0,29.655,9.35,11.52,30.0175,9.35,11.48,29.8688,9.35,11.51,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:07 PM,M3   ,1013,0,29.625,9.35,11.55,29.9988,9.35,11.5,29.86,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:08 PM,M3   ,1013,0,29.6625,9.35,11.51,29.9912,9.35,11.51,29.86,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:09 PM,M3   ,1013,0,29.675,9.35,11.5,30.0025,9.35,11.5,29.8612,9.35,11.52,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.3487,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:10 PM,M3   ,1013,0,29.64,9.34,11.54,30.02,9.34,11.48,29.8688,9.34,11.51,NaN,9.34,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:11 PM,M3   ,1013,0,29.6425,9.34,11.53,30.0188,9.34,11.48,29.86,9.34,11.52,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:12 PM,M3   ,1013,0,29.6588,9.34,11.52,30.01,9.34,11.49,29.8588,9.34,11.52,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:13 PM,M3   ,1013,0,29.65,9.34,11.53,30.0113,9.34,11.49,29.8488,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:14 PM,M3   ,1013,0,29.6462,9.34,11.53,30.02,9.34,11.48,29.8412,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:15 PM,M3   ,1013,0,29.6225,9.34,11.56,30.0175,9.34,11.49,29.8488,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:16 PM,M3   ,1013,0,29.645,9.34,11.53,30,9.34,11.5,29.8412,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:17 PM,M3   ,1013,0,29.6713,9.34,11.5,30.0038,9.34,11.5,29.8525,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:18 PM,M3   ,1013,0,29.6163,9.34,11.56,30.0275,9.34,11.48,29.8688,9.34,11.51,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:19 PM,M3   ,1013,0,29.6562,9.34,11.52,30.0125,9.34,11.49,29.855,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:20 PM,M3   ,1013,0,29.6312,9.34,11.55,30.03,9.34,11.47,29.8238,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:21 PM,M3   ,1013,0,29.6438,9.34,11.53,30.03,9.34,11.47,29.85,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:22 PM,M3   ,1013,0,29.6675,9.34,11.51,30.0263,9.34,11.48,29.85,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:23 PM,M3   ,1013,0,29.65,9.34,11.53,30.0038,9.34,11.5,29.85,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:24 PM,M3   ,1013,0,29.6512,9.34,11.53,30.03,9.34,11.47,29.8488,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:25 PM,M3   ,1013,0,29.6663,9.34,11.51,30.0288,9.34,11.47,29.8437,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:26 PM,M3   ,1013,0,29.7063,9.34,11.47,30.0212,9.34,11.48,29.8663,9.34,11.52,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:27 PM,M3   ,1013,0,29.675,9.34,11.5,30.0263,9.34,11.48,29.8412,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:28 PM,M3   ,1013,0,29.6388,9.34,11.54,30.0012,9.34,11.5,29.8488,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:29 PM,M3   ,1013,0,29.63,9.34,11.55,30.0088,9.34,11.49,29.8437,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:30 PM,M3   ,1013,0,29.63,9.34,11.55,30.0038,9.34,11.5,29.8675,9.34,11.52,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:31 PM,M3   ,1013,0,29.6325,9.34,11.54,30.0288,9.34,11.47,29.8525,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:32 PM,M3   ,1013,0,29.6575,9.34,11.52,30.0212,9.34,11.48,29.8675,9.34,11.52,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:33 PM,M3   ,1013,0,29.7037,9.34,11.47,30.0275,9.34,11.48,29.8513,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:34 PM,M3   ,1013,0,29.6612,9.34,11.51,30.0113,9.34,11.49,29.8575,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:35 PM,M3   ,1013,0,29.665,9.34,11.51,30.02,9.34,11.48,29.8412,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:36 PM,M3   ,1013,0,29.6363,9.34,11.54,30.0188,9.34,11.48,29.85,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:42:37 PM,M3   ,1013,0,29.6775,9.34,11.5,30.01,9.34,11.49,29.8513,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
